cell,model,task,problem_id,n_failed_rollouts,spread,concentration,logit_dispersion,retry,sparse_steer,sparse_steer_random,local_temp,dense_steer
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_0,20,0.160693,2.095103,-0.8639,0.272727,0.727273,0.363636,0.363636,0.45
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_100,11,0.17913,2.153857,-0.820917,0.4,0.3,0.4,0.2,0.65
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_101,8,0.161218,2.041653,-1.000595,0.5,1.0,0.75,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_104,19,0.177091,1.93427,-1.187544,0.727273,0.818182,0.818182,0.727273,0.85
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_109,31,0.171607,2.025847,-1.209597,0.181818,0.454545,0.363636,0.090909,0.65
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_11,12,0.205207,1.888001,-0.958058,1.0,1.0,0.8,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_111,18,0.135183,2.116121,-0.920464,0.636364,0.909091,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_116,13,0.196446,1.850982,-0.929604,0.8,0.9,0.6,0.6,0.6
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_117,7,0.175409,1.850338,-0.967851,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_120,2,0.236875,1.782575,-1.096817,0.5,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_121,48,0.169162,2.090759,-0.872018,0.833333,0.916667,1.0,1.0,0.9
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_123,30,0.183821,1.991597,-0.75776,0.454545,0.454545,0.454545,0.363636,0.7
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_13,25,0.180651,1.955409,-0.796023,0.090909,0.545455,0.636364,0.363636,0.45
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_133,37,0.118692,2.153768,-0.950248,0.666667,0.75,0.666667,0.666667,0.6
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_139,31,0.172958,2.111899,-0.878483,0.272727,0.272727,0.363636,0.545455,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_141,15,0.123013,2.202756,-0.797048,0.7,0.8,0.6,0.6,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_146,44,0.146195,2.065609,-0.888394,0.416667,0.666667,0.666667,0.583333,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_150,17,0.144096,2.346212,-0.994724,0.545455,0.636364,0.454545,0.545455,0.2
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_160,20,0.187166,2.061704,-0.834515,0.545455,0.545455,0.545455,0.181818,0.75
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_164,12,0.119676,1.963536,-0.807951,0.6,0.7,0.9,0.9,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_166,4,0.218654,1.782681,-0.93387,1.0,1.0,1.0,0.75,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_179,28,0.12378,2.173432,-0.941676,0.090909,0.181818,0.272727,0.363636,0.25
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_18,24,0.174383,2.05907,-0.871405,0.272727,0.454545,0.363636,0.545455,0.75
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_186,47,0.191612,1.914343,-0.908101,0.916667,0.916667,0.75,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_187,20,0.188238,2.016485,-0.888786,0.818182,1.0,1.0,0.909091,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_190,49,0.143849,2.219876,-0.872123,0.0,0.25,0.0,0.0,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_192,30,0.216004,2.055429,-0.799807,0.545455,0.454545,0.363636,0.363636,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_195,39,0.164104,2.116082,-0.725701,0.0,0.083333,0.166667,0.0,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_197,41,0.118504,2.144257,-0.923555,0.666667,0.5,0.333333,0.416667,0.6
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_198,44,0.20405,2.098959,-0.831815,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_20,24,0.18094,1.974513,-0.868511,0.363636,0.545455,0.909091,0.818182,0.7
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_203,7,0.207477,1.901911,-0.90406,1.0,0.857143,1.0,0.857143,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_204,4,0.200726,1.950595,-0.784022,1.0,1.0,1.0,0.75,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_207,26,0.200951,1.910463,-0.995128,0.545455,0.636364,0.363636,0.363636,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_209,48,0.197058,1.993117,-0.806843,0.083333,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_21,48,0.112265,2.110661,-0.973288,0.0,0.0,0.0,0.083333,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_213,48,0.21141,1.870647,-0.867601,0.083333,0.083333,0.083333,0.166667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_22,42,0.238885,1.876623,-0.681416,0.083333,0.166667,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_229,38,0.151686,2.163701,-0.792716,0.0,0.083333,0.0,0.083333,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_238,48,0.166099,2.018499,-0.925044,0.0,0.0,0.083333,0.0,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_239,50,0.197204,2.109447,-0.800481,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_24,47,0.112588,2.085684,-0.891327,0.083333,0.0,0.083333,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_243,2,0.194396,1.913766,-2.119762,1.0,1.0,1.0,0.5,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_244,50,0.197736,1.941734,-0.864574,0.0,0.0,0.076923,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_247,50,0.201871,1.973055,-0.912099,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_249,24,0.172286,2.115916,-0.803215,0.090909,0.0,0.181818,0.090909,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_25,44,0.201517,1.916703,-0.951218,0.083333,0.0,0.083333,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_256,31,0.222392,2.007231,-0.809629,0.727273,0.454545,0.545455,0.454545,0.6
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_261,29,0.14269,2.107537,-0.849055,0.272727,0.0,0.454545,0.181818,0.25
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_262,47,0.171626,1.98475,-0.937102,0.0,0.083333,0.083333,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_263,50,0.191449,1.948326,-0.854495,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_269,2,0.220114,1.838887,-0.925054,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_270,17,0.214196,1.872159,-0.864172,0.727273,0.727273,0.727273,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_275,33,0.161101,2.045848,-0.88957,0.25,0.083333,0.25,0.083333,0.1
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_28,21,0.155219,1.912337,-0.89431,0.454545,0.636364,0.272727,0.454545,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_281,4,0.174387,2.100241,-0.828055,1.0,1.0,1.0,0.75,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_284,15,0.168007,2.027822,-0.89943,0.4,0.7,0.4,0.9,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_288,2,0.150179,2.171673,-0.824103,1.0,0.5,0.5,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_289,48,0.212684,1.920577,-0.821306,0.083333,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_291,13,0.168614,1.991895,-0.921172,0.6,0.6,0.7,0.8,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_294,50,0.134881,2.173603,-0.894017,0.0,0.076923,0.0,0.0,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_297,4,0.14354,2.044694,-0.885773,1.0,0.75,1.0,0.75,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_299,27,0.188489,1.959624,-0.854208,0.727273,0.818182,0.545455,0.818182,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_30,50,0.199007,1.949987,-0.917919,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_305,50,0.193039,2.074022,-0.747113,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_306,24,0.171745,2.005437,-0.962994,0.727273,0.818182,0.454545,0.545455,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_308,30,0.196796,2.007816,-0.822439,0.727273,0.727273,0.272727,0.454545,0.65
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_31,5,0.157627,2.114866,-0.97472,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_311,8,0.167721,1.94722,-0.884463,1.0,0.875,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_321,17,0.17149,1.973171,-0.916396,0.818182,0.727273,0.909091,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_335,31,0.145429,2.157611,-0.795263,0.727273,0.545455,0.818182,0.363636,0.45
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_338,25,0.147768,2.039819,-1.026723,0.909091,0.909091,0.454545,0.727273,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_343,11,0.147619,2.094882,-0.935562,0.6,0.7,0.7,1.0,0.9
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_344,34,0.203923,1.956997,-0.897524,0.5,0.0,0.25,0.083333,0.2
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_348,23,0.130061,2.152915,-0.803464,0.909091,1.0,0.818182,1.0,0.85
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_349,12,0.152451,2.111866,-0.774036,0.8,0.7,0.8,0.6,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_350,35,0.173924,2.014598,-0.910376,0.5,0.75,0.5,0.666667,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_352,11,0.139624,2.060489,-0.960344,0.0,0.0,0.4,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_357,48,0.155355,2.097912,-0.825475,0.25,0.166667,0.083333,0.25,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_360,35,0.205658,1.941145,-0.888113,0.583333,0.666667,0.25,0.583333,0.2
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_363,37,0.163721,1.995746,-1.039086,0.666667,0.416667,0.666667,0.416667,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_367,45,0.177919,1.988069,-0.917038,0.166667,0.0,0.083333,0.083333,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_368,45,0.160846,2.152816,-0.91184,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_371,12,0.172816,2.071896,-0.805684,0.7,0.7,0.8,0.7,0.7
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_373,50,0.136976,2.138378,-0.996962,0.0,0.0,0.0,0.153846,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_384,44,0.157611,2.142318,-0.798365,0.083333,0.0,0.083333,0.0,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_385,26,0.145405,2.134253,-0.87852,0.727273,0.636364,0.454545,0.454545,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_389,48,0.166673,2.024754,-0.83201,0.333333,0.25,0.0,0.166667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_394,25,0.206037,1.904403,-0.775407,0.818182,0.636364,0.909091,0.909091,0.9
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_396,4,0.219662,1.852093,-0.789676,1.0,1.0,0.75,0.5,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_397,16,0.159501,2.060983,-0.869865,0.636364,0.909091,1.0,0.909091,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_398,48,0.17598,2.06213,-0.932842,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_4,49,0.235274,2.032037,-0.829736,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_402,7,0.230393,1.842914,-1.141632,0.857143,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_41,29,0.144527,2.115748,-0.99663,0.727273,0.636364,0.545455,0.636364,0.95
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_411,10,0.213588,1.935773,-1.130802,0.6,0.8,0.8,0.6,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_414,35,0.201133,1.962234,-0.926638,0.416667,0.166667,0.416667,0.166667,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_415,26,0.214529,1.989958,-0.795303,0.454545,0.0,0.454545,0.181818,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_418,50,0.180521,2.105855,-0.834329,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_42,1,0.185882,1.954134,-1.171451,1.0,1.0,1.0,0.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_420,21,0.179447,1.905351,-0.923549,0.454545,0.272727,0.636364,0.272727,0.4
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_423,30,0.169544,2.064946,-0.853918,0.363636,0.545455,0.545455,0.272727,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_427,36,0.174614,2.253429,-0.757009,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_430,33,0.154104,1.94727,-0.904519,0.5,0.5,0.416667,0.583333,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_431,2,0.177566,1.868527,-0.784466,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_437,50,0.175791,2.098923,-0.801963,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_44,50,0.196516,2.083811,-0.828048,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_441,16,0.182193,1.889266,-0.848862,0.909091,0.363636,0.545455,0.727273,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_45,2,0.144949,1.986885,-0.964366,1.0,1.0,1.0,0.5,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_451,38,0.198705,2.030709,-0.864583,0.416667,0.333333,0.75,0.5,0.75
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_454,3,0.162577,1.809078,-1.237325,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_456,50,0.196247,1.832109,-1.056121,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_462,39,0.158978,2.064312,-0.84373,0.333333,0.0,0.166667,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_463,40,0.198836,1.996667,-0.856623,0.25,0.25,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_467,2,0.179088,1.903149,-0.959963,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_469,33,0.149754,2.100403,-0.908211,0.5,0.416667,0.583333,0.333333,0.25
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_473,48,0.179312,2.146039,-0.808239,0.0,0.0,0.083333,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_475,46,0.169309,1.983722,-0.898758,0.5,0.333333,0.583333,0.666667,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_478,7,0.190297,1.993936,-0.718049,0.714286,0.571429,1.0,0.857143,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_479,27,0.124694,2.049478,-1.000982,0.727273,0.454545,0.818182,0.727273,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_48,50,0.252591,1.753525,-0.792441,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_482,24,0.218911,1.809899,-0.975376,0.363636,0.727273,0.454545,0.454545,0.85
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_486,28,0.133112,1.976181,-1.003148,0.636364,0.454545,0.363636,0.363636,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_487,9,0.176295,1.897779,-0.969432,0.777778,0.888889,0.888889,0.777778,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_49,47,0.206366,1.980641,-0.843229,0.333333,0.333333,0.166667,0.416667,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_492,41,0.181781,2.067185,-0.815232,0.25,0.166667,0.166667,0.25,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_493,30,0.170063,2.02203,-0.976595,0.272727,0.636364,0.636364,0.818182,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_50,21,0.175902,2.011135,-0.806332,0.636364,0.636364,0.545455,0.818182,0.85
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_502,15,0.183938,1.839145,-1.048815,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_504,42,0.186225,1.940016,-0.966444,0.25,0.25,0.25,0.333333,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_508,19,0.19137,2.022746,-0.851681,0.727273,0.636364,0.545455,0.727273,0.25
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_51,22,0.191092,2.027431,-0.838715,0.545455,0.545455,0.272727,0.181818,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_511,10,0.159945,1.972675,-1.021609,0.9,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_517,50,0.20656,2.151277,-0.847404,0.076923,0.076923,0.076923,0.076923,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_519,24,0.193474,1.845432,-0.843503,0.636364,0.454545,0.727273,0.363636,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_524,50,0.171436,2.126907,-0.828528,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_53,25,0.18837,2.095212,-0.791625,0.454545,0.0,0.272727,0.272727,0.15
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_532,16,0.165187,2.124695,-0.959353,0.727273,0.727273,0.636364,0.727273,0.2
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_539,48,0.260295,1.855432,-0.79861,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_54,13,0.177794,1.99074,-0.759962,0.5,0.5,0.6,0.7,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_549,2,0.195131,1.890515,-0.893754,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_551,2,0.181798,2.009817,-0.675595,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_552,23,0.162524,2.043691,-0.880768,0.909091,1.0,0.909091,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_555,32,0.204821,2.004881,-0.835751,0.666667,0.416667,0.75,0.25,0.8
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_56,28,0.189415,1.921284,-1.13715,0.545455,0.636364,0.636364,0.545455,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_564,46,0.157491,2.133818,-0.892472,0.083333,0.25,0.083333,0.166667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_568,49,0.163764,2.229774,-0.748118,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_569,26,0.17049,2.024597,-1.051101,0.545455,0.181818,0.272727,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_575,2,0.16716,2.239925,-0.902454,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_576,1,0.149688,1.967218,-1.265274,1.0,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_577,19,0.212335,2.005575,-0.787045,0.454545,0.636364,0.454545,0.545455,0.65
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_578,17,0.161942,1.928076,-0.815936,0.818182,0.818182,0.818182,0.545455,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_582,45,0.16021,1.911121,-1.21741,0.166667,0.5,0.25,0.416667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_584,45,0.18902,2.058447,-0.900719,0.0,0.083333,0.0,0.083333,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_586,20,0.155744,1.949479,-0.908566,0.545455,1.0,0.818182,0.909091,0.55
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_587,32,0.228046,1.910738,-0.84337,0.083333,0.0,0.25,0.083333,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_589,25,0.157175,2.061541,-0.861342,0.636364,0.272727,0.363636,0.181818,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_59,48,0.202159,2.071696,-0.827315,0.75,0.583333,0.833333,0.666667,0.7
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_591,37,0.19624,2.065135,-0.831623,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_60,20,0.200173,1.947689,-0.982705,0.545455,0.363636,0.636364,0.454545,0.3
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_602,43,0.170191,1.776839,-0.876542,0.5,0.25,0.416667,0.416667,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_605,50,0.211529,1.924423,-0.932072,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_608,36,0.230906,1.992717,-0.729312,0.083333,0.083333,0.083333,0.0,0.35
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_609,13,0.219999,1.866968,-0.972787,0.6,0.6,0.9,0.7,0.95
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_612,29,0.190913,1.94886,-0.982776,0.818182,1.0,0.909091,0.909091,0.6
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_615,21,0.130389,2.145996,-0.843104,0.545455,0.454545,0.727273,0.727273,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_617,7,0.208851,1.680953,-1.151485,0.857143,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_62,45,0.148426,2.040539,-1.041607,0.166667,0.083333,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_625,8,0.202821,2.090105,-0.85723,0.75,1.0,0.875,0.625,0.6875
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_628,13,0.123544,1.976107,-1.102111,0.6,0.7,0.3,0.7,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_63,25,0.195308,1.938934,-0.895545,0.545455,0.272727,0.818182,0.636364,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_630,4,0.154542,2.115984,-0.824767,1.0,0.75,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_632,24,0.161108,2.181592,-0.773434,0.272727,0.0,0.090909,0.090909,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_634,48,0.211027,1.987651,-0.848376,0.083333,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_645,3,0.180499,2.459887,-0.903302,0.666667,1.0,1.0,0.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_652,36,0.166409,1.987321,-0.925479,0.833333,0.833333,1.0,0.666667,0.1
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_658,48,0.160386,2.013744,-0.98437,0.083333,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_660,20,0.136706,2.117217,-0.995993,0.636364,0.818182,0.545455,0.909091,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_662,3,0.173929,2.026111,-0.767469,0.666667,1.0,1.0,1.0,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_665,42,0.157732,2.044344,-0.894319,0.333333,0.166667,0.333333,0.333333,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_67,46,0.158665,1.994314,-1.040752,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_677,14,0.190895,2.201464,-0.745019,1.0,1.0,0.9,1.0,0.85
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_678,21,0.208041,1.915596,-0.936214,0.727273,0.727273,0.818182,0.909091,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_679,35,0.201281,2.007328,-0.926655,0.166667,0.166667,0.333333,0.083333,0.05
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_683,7,0.215139,1.91946,-1.019514,0.857143,1.0,1.0,0.714286,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_685,1,0.153465,1.875417,-1.739839,0.0,0.0,0.0,0.0,0.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_686,36,0.180866,1.9744,-0.826247,0.333333,0.25,0.166667,0.25,0.45
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_688,19,0.113514,2.133724,-0.841072,0.363636,0.636364,0.545455,0.909091,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_689,11,0.140984,2.00958,-1.048418,0.7,0.6,0.9,0.6,1.0
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_695,15,0.221249,1.96848,-1.010587,0.6,0.3,0.7,0.2,0.5
grpo1p7b|cruxeval,grpo1p7b,cruxeval,sample_701,28,0.181707,2.125594,-0.879145,0.272727,0.363636,0.181818,0.363636,0.0
